Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,cogs,Tax 5%,selling price,profit,Date,Time,Payment,Rating
528-87-5606,B,karur,Member,Female,Electronic accessories,39.48,1,39.48,1.974,58.45,17.00,12/2/2025,19:43,Cash,6.761961507
320-85-2052,B,karur,Normal,Female,Sports and travel,34.81,1,34.81,1.7405,71.55,35.00,1/14/2025,10:11,Credit card,7.282112392
370-96-0655,C,Chennai,Normal,Female,Fashion accessories,49.32,6,295.92,14.796,342.72,32.00,9/1/2025,13:46,Ewallet,7.386142569
105-10-6182,A,Trichy,Member,Male,Fashion accessories,21.48,2,42.96,2.148,60.11,15.00,2/27/2025,12:22,Ewallet,6.865991684
510-79-0415,B,karur,Member,Female,Sports and travel,23.08,6,138.48,6.924,159.40,14.00,1/24/2025,19:20,Ewallet,5.097478675
241-96-5076,B,karur,Member,Female,Home and lifestyle,49.1,2,98.2,4.91,133.11,30.00,8/1/2025,12:58,Credit card,6.65793133
767-97-4650,B,karur,Member,Female,Sports and travel,64.83,2,129.66,6.483,160.14,24.00,8/1/2025,11:59,Credit card,8.322414163
648-83-1321,A,Trichy,Member,Male,Home and lifestyle,63.56,11,635.6,31.78,703.38,36.00,1/16/2025,17:59,Cash,4.473297612
173-57-2300,C,Chennai,Member,Male,Sports and travel,72.88,2,145.76,7.288,178.05,25.00,3/13/2025,12:51,Cash,6.345840799
305-03-2383,A,Trichy,Normal,Female,Food and beverages,67.1,3,201.3,10.065,252.37,41.00,2/15/2025,10:36,Cash,7.802263277
394-55-6384,C,Chennai,Member,Female,Sports and travel,70.19,10,631.71,31.5855,696.30,33.00,1/25/2025,13:38,Cash,6.970021861
266-20-6657,C,Chennai,Member,Male,Food and beverages,55.04,8,385.28,19.264,421.54,17.00,12/3/2025,19:39,Ewallet,5.409569206
689-05-1884,A,Trichy,Member,Male,Health and beauty,48.63,11,486.3,24.315,529.62,19.00,4/3/2025,12:44,Cash,9.154655579
196-01-2849,C,Chennai,Member,Female,Fashion accessories,73.38,8,513.66,25.683,569.34,30.00,10/2/2025,13:56,Cash,9.882866818
372-62-5264,C,Chennai,Normal,Female,Food and beverages,52.6,10,473.4,23.67,509.07,12.00,1/16/2025,14:42,Cash,7.906293455
800-09-8606,A,Trichy,Member,Female,Home and lifestyle,87.37,5,436.85,21.8425,480.69,22.00,1/29/2025,19:45,Cash,6.865991684
182-52-7000,A,Trichy,Member,Female,Sports and travel,27.04,4,108.16,5.408,124.57,11.00,1/1/2025,20:26,Ewallet,7.178082215
826-58-8051,B,karur,Normal,Male,Home and lifestyle,62.19,4,248.76,12.438,300.20,39.00,6/1/2025,19:46,Ewallet,4.473297612
868-06-0466,A,Trichy,Member,Male,Electronic accessories,69.58,10,626.22,31.311,703.53,46.00,2/19/2025,19:38,Credit card,8.114353809
751-41-9720,C,Chennai,Normal,Male,Home and lifestyle,97.5,11,975,48.75,1059.75,36.00,12/1/2025,16:18,Ewallet,8.322414163
626-43-7888,C,Chennai,Normal,Female,Fashion accessories,60.41,9,483.28,24.164,556.44,49.00,7/2/2025,12:23,Ewallet,9.986896995
176-64-7711,B,karur,Normal,Male,Food and beverages,32.32,3,96.96,4.848,145.81,44.00,3/27/2025,19:11,Credit card,4.473297612
191-29-0321,B,karur,Member,Female,Fashion accessories,19.77,11,197.7,9.885,233.59,26.00,2/27/2025,18:57,Credit card,5.201508852
729-06-2010,B,karur,Member,Male,Health and beauty,80.47,10,724.23,36.2115,800.44,40.00,6/1/2025,11:18,Cash,9.570776287
640-48-5028,B,karur,Member,Female,Home and lifestyle,88.39,10,795.51,39.7755,863.29,28.00,2/3/2025,12:40,Cash,6.553901153
186-79-9562,B,karur,Normal,Male,Health and beauty,71.77,8,502.39,25.1195,555.51,28.00,3/29/2025,14:06,Cash,9.258685756
834-45-5519,B,karur,Normal,Female,Electronic accessories,43,4,172,8.6,200.60,20.00,1/31/2025,20:48,Ewallet,7.906293455
162-65-8559,C,Chennai,Member,Male,Food and beverages,68.98,1,68.98,3.449,95.43,23.00,1/21/2025,20:13,Cash,4.993448498
760-27-5490,C,Chennai,Normal,Male,Fashion accessories,15.62,9,124.96,6.248,174.21,43.00,1/20/2025,20:37,Ewallet,9.46674611
445-30-9252,A,Trichy,Normal,Male,Sports and travel,25.7,3,77.1,3.855,116.96,36.00,1/17/2025,17:59,Ewallet,6.345840799
786-94-2700,A,Trichy,Member,Male,Food and beverages,80.62,6,483.72,24.186,519.91,12.00,2/28/2025,20:18,Cash,9.46674611
728-88-7867,C,Chennai,Member,Female,Home and lifestyle,75.53,4,302.12,15.106,362.23,45.00,3/19/2025,15:52,Ewallet,8.634504694
183-21-3799,C,Chennai,Normal,Female,Electronic accessories,77.63,10,698.67,34.9335,773.60,40.00,2/19/2025,15:14,Ewallet,7.490172746
268-20-3585,C,Chennai,Normal,Female,Health and beauty,13.85,10,124.65,6.2325,177.88,47.00,4/2/2025,12:50,Ewallet,6.241810622
735-32-9839,C,Chennai,Member,Male,Fashion accessories,98.7,9,789.6,39.48,877.08,48.00,1/31/2025,10:36,Ewallet,8.842565048
258-92-7466,A,Trichy,Normal,Female,Health and beauty,35.68,5,178.4,8.92,235.32,48.00,6/2/2025,18:33,Credit card,6.865991684
857-16-3520,A,Trichy,Member,Female,Fashion accessories,71.46,8,500.22,25.011,542.23,17.00,3/28/2025,16:06,Ewallet,4.681357966
482-17-1179,A,Trichy,Member,Male,Electronic accessories,11.94,3,35.82,1.791,65.61,28.00,1/19/2025,12:47,Credit card,8.42644434
788-21-5741,A,Trichy,Normal,Male,Fashion accessories,45.38,3,136.14,6.807,188.95,46.00,2/17/2025,13:34,Credit card,7.490172746
821-14-9046,B,karur,Member,Female,Fashion accessories,17.48,6,104.88,5.244,135.12,25.00,1/18/2025,15:04,Credit card,6.345840799
418-05-0656,B,karur,Normal,Female,Fashion accessories,25.56,8,178.92,8.946,205.87,18.00,2/2/2025,20:42,Cash,7.386142569
678-79-0726,C,Chennai,Member,Female,Sports and travel,90.63,10,815.67,40.7835,888.45,32.00,1/18/2025,15:28,Cash,5.305539029
776-68-1096,B,karur,Normal,Male,Home and lifestyle,44.12,3,132.36,6.618,177.98,39.00,3/18/2025,13:45,Credit card,8.218383986
592-46-1692,C,Chennai,Member,Female,Food and beverages,36.77,8,257.39,12.8695,302.26,32.00,11/1/2025,20:10,Cash,7.6982331
434-35-9162,B,karur,Member,Male,Food and beverages,23.34,4,93.36,4.668,113.03,15.00,4/2/2025,18:53,Ewallet,7.6982331
149-14-0304,C,Chennai,Member,Female,Health and beauty,28.5,9,228,11.4,255.40,16.00,6/2/2025,14:24,Cash,6.865991684
442-44-6497,C,Chennai,Member,Male,Home and lifestyle,55.57,3,166.71,8.3355,197.05,22.00,8/1/2025,11:42,Credit card,6.137780445
174-64-0215,B,karur,Normal,Male,Sports and travel,69.74,11,697.4,34.87,765.27,33.00,5/3/2025,17:49,Credit card,9.258685756
210-74-9613,C,Chennai,Normal,Male,Fashion accessories,97.26,4,389.04,19.452,437.49,29.00,3/16/2025,15:33,Ewallet,7.074052038
299-29-0180,B,karur,Member,Female,Home and lifestyle,52.18,8,365.26,18.263,396.52,13.00,9/3/2025,10:54,Cash,9.674806464
247-11-2470,A,Trichy,Member,Female,Fashion accessories,22.32,4,89.28,4.464,131.74,38.00,1/3/2025,16:23,Credit card,4.577327789
635-28-5728,A,Trichy,Normal,Male,Health and beauty,56,3,168,8.4,224.40,48.00,2/28/2025,19:33,Ewallet,4.993448498
756-49-0168,A,Trichy,Member,Male,Fashion accessories,19.7,1,19.7,0.985,49.69,29.00,8/2/2025,11:39,Ewallet,9.882866818
438-23-1242,B,karur,Normal,Male,Electronic accessories,75.88,8,531.16,26.558,571.72,14.00,1/24/2025,10:38,Ewallet,9.258685756
238-45-6950,B,karur,Member,Male,Food and beverages,53.72,1,53.72,2.686,90.41,34.00,1/3/2025,20:03,Ewallet,6.65793133
607-65-2441,C,Chennai,Member,Male,Health and beauty,81.95,11,819.5,40.975,876.48,16.00,10/3/2025,12:39,Credit card,6.241810622
386-27-7606,C,Chennai,Member,Female,Home and lifestyle,81.2,8,568.4,28.42,623.82,27.00,3/23/2025,15:59,Credit card,8.42644434
137-63-5492,C,Chennai,Normal,Male,Electronic accessories,58.76,11,587.6,29.38,640.98,24.00,1/29/2025,14:26,Ewallet,9.362715933
197-77-7132,B,karur,Member,Male,Electronic accessories,91.56,9,732.48,36.624,814.10,45.00,12/1/2025,18:22,Ewallet,6.241810622
805-86-0265,A,Trichy,Normal,Male,Home and lifestyle,93.96,10,845.64,42.282,900.92,13.00,3/20/2025,11:32,Cash,10
733-29-1227,C,Chennai,Normal,Male,Home and lifestyle,55.61,8,389.27,19.4635,445.73,37.00,3/23/2025,12:41,Cash,8.842565048
451-73-2711,C,Chennai,Normal,Male,Food and beverages,84.83,1,84.83,4.2415,109.07,20.00,1/14/2025,15:20,Ewallet,9.154655579
373-14-0504,A,Trichy,Member,Female,Sports and travel,71.63,2,143.26,7.163,186.42,36.00,12/2/2025,14:33,Ewallet,9.154655579
546-80-2899,A,Trichy,Member,Male,Home and lifestyle,37.69,2,75.38,3.769,103.15,24.00,2/20/2025,15:29,Ewallet,9.882866818
345-68-9016,C,Chennai,Member,Female,Sports and travel,31.67,9,253.36,12.668,287.03,21.00,2/1/2025,16:19,Credit card,5.825689914
390-17-5806,C,Chennai,Member,Female,Food and beverages,38.42,1,38.42,1.921,88.34,48.00,2/2/2025,16:33,Cash,8.946595225
457-13-1708,B,karur,Member,Male,Fashion accessories,65.23,11,652.3,32.615,698.92,14.00,8/1/2025,19:07,Credit card,5.409569206
664-14-2882,C,Chennai,Member,Female,Home and lifestyle,10.53,5,52.65,2.6325,97.28,42.00,1/30/2025,14:43,Credit card,6.033750268
487-79-6868,B,karur,Member,Female,Home and lifestyle,12.29,10,110.61,5.5305,147.14,31.00,3/26/2025,19:28,Credit card,8.322414163
314-23-4520,C,Chennai,Member,Male,Health and beauty,81.23,8,568.61,28.4305,635.04,38.00,1/15/2025,20:44,Cash,9.362715933
210-30-7976,B,karur,Member,Female,Fashion accessories,22.32,4,89.28,4.464,122.74,29.00,3/14/2025,11:16,Ewallet,4.265237258
585-86-8361,A,Trichy,Normal,Female,Food and beverages,27.28,5,136.4,6.82,191.22,48.00,3/2/2025,10:31,Credit card,8.946595225
807-14-7833,A,Trichy,Member,Female,Electronic accessories,17.42,11,174.2,8.71,204.91,22.00,2/22/2025,12:30,Ewallet,7.282112392
775-72-1988,B,karur,Normal,Male,Home and lifestyle,73.28,5,366.4,18.32,433.72,49.00,1/24/2025,15:05,Ewallet,8.738534871
288-38-3758,C,Chennai,Member,Female,Fashion accessories,84.87,3,254.61,12.7305,281.34,14.00,1/25/2025,18:30,Ewallet,7.6982331
652-43-6591,A,Trichy,Normal,Female,Fashion accessories,97.29,9,778.32,38.916,859.24,42.00,9/3/2025,13:18,Credit card,6.449870976
785-96-0615,B,karur,Member,Female,Electronic accessories,35.74,9,285.92,14.296,319.22,19.00,2/17/2025,15:28,Ewallet,5.097478675
406-46-7107,A,Trichy,Normal,Female,Home and lifestyle,96.52,6,579.12,28.956,633.08,25.00,11/1/2025,11:52,Cash,4.681357966
250-17-5703,A,Trichy,Member,Male,Food and beverages,18.85,11,188.5,9.425,211.93,14.00,2/27/2025,18:24,Ewallet,5.825689914
156-95-3964,A,Trichy,Normal,Female,Food and beverages,55.39,4,221.56,11.078,248.64,16.00,3/25/2025,15:19,Ewallet,8.322414163
842-40-8179,B,karur,Member,Female,Food and beverages,77.2,11,772,38.6,837.60,27.00,11/2/2025,10:38,Credit card,5.825689914
525-09-8450,B,karur,Normal,Male,Electronic accessories,72.13,11,721.3,36.065,783.37,26.00,1/31/2025,15:12,Credit card,4.369267435
410-67-1709,A,Trichy,Member,Female,Fashion accessories,63.88,9,511.04,25.552,550.59,14.00,1/20/2025,17:48,Ewallet,10
587-73-4862,A,Trichy,Member,Female,Health and beauty,10.69,5,53.45,2.6725,100.12,44.00,3/26/2025,11:07,Ewallet,7.906293455
787-87-2010,A,Trichy,Member,Male,Health and beauty,55.5,4,222,11.1,274.10,41.00,1/20/2025,15:48,Credit card,6.865991684
593-14-4239,B,karur,Normal,Female,Home and lifestyle,95.46,9,763.68,38.184,816.86,15.00,5/3/2025,19:40,Ewallet,4.889418321
801-88-0346,C,Chennai,Normal,Female,Fashion accessories,76.06,3,228.18,11.409,273.59,34.00,5/1/2025,20:30,Credit card,10
388-76-2555,B,karur,Normal,Male,Sports and travel,13.69,6,82.14,4.107,129.25,43.00,2/13/2025,13:59,Cash,6.553901153
711-31-1234,B,karur,Normal,Female,Electronic accessories,95.64,4,382.56,19.128,432.69,31.00,3/16/2025,18:51,Cash,8.218383986
886-54-6089,A,Trichy,Normal,Female,Home and lifestyle,11.43,6,68.58,3.429,99.01,27.00,1/15/2025,17:24,Cash,8.010323632
707-32-7409,B,karur,Member,Female,Sports and travel,95.54,4,382.16,19.108,440.27,39.00,2/26/2025,11:58,Ewallet,4.681357966
759-98-4285,C,Chennai,Member,Female,Health and beauty,85.87,8,601.09,30.0545,658.14,27.00,2/27/2025,19:01,Credit card,8.322414163
201-63-8275,C,Chennai,Member,Female,Sports and travel,67.99,8,475.93,23.7965,539.73,40.00,2/17/2025,16:50,Ewallet,5.929720091
471-06-8611,C,Chennai,Normal,Female,Food and beverages,52.42,1,52.42,2.621,83.04,28.00,6/2/2025,10:22,Credit card,6.553901153
200-16-5952,C,Chennai,Member,Male,Food and beverages,65.65,2,131.3,6.565,150.87,13.00,1/17/2025,16:46,Cash,6.241810622
120-54-2248,B,karur,Normal,Female,Food and beverages,28.86,5,144.3,7.215,188.52,37.00,1/22/2025,18:08,Credit card,8.322414163
102-77-2261,C,Chennai,Member,Male,Health and beauty,65.31,8,457.17,22.8585,491.03,11.00,5/3/2025,18:02,Credit card,4.369267435
875-31-8302,B,karur,Normal,Male,Sports and travel,93.38,1,93.38,4.669,116.05,18.00,3/1/2025,13:07,Cash,9.986896995
102-06-2002,C,Chennai,Member,Male,Sports and travel,25.25,5,126.25,6.3125,165.56,33.00,3/20/2025,17:52,Cash,6.345840799
457-94-0464,B,karur,Member,Male,Electronic accessories,87.87,10,790.83,39.5415,861.37,31.00,1/31/2025,20:32,Ewallet,5.825689914
629-42-4133,C,Chennai,Normal,Male,Health and beauty,21.8,9,174.4,8.72,195.12,12.00,2/19/2025,19:24,Cash,8.634504694
534-53-3526,A,Trichy,Normal,Female,Sports and travel,94.76,4,379.04,18.952,421.99,24.00,11/2/2025,16:06,Ewallet,8.114353809
307-04-2070,A,Trichy,Member,Female,Fashion accessories,30.62,1,30.62,1.531,53.15,21.00,5/2/2025,14:14,Credit card,4.265237258
468-99-7231,C,Chennai,Normal,Female,Home and lifestyle,44.01,9,352.08,17.604,416.68,47.00,3/3/2025,17:36,Cash,9.154655579
516-77-6464,C,Chennai,Member,Female,Health and beauty,10.16,5,50.8,2.54,72.34,19.00,2/24/2025,13:08,Ewallet,4.265237258
404-91-5964,A,Trichy,Normal,Male,Electronic accessories,74.58,8,522.06,26.103,562.16,14.00,4/2/2025,16:09,Credit card,9.362715933
886-77-9084,C,Chennai,Normal,Male,Electronic accessories,71.89,9,575.12,28.756,618.88,15.00,2/19/2025,11:33,Ewallet,5.721659737
790-38-4466,C,Chennai,Normal,Female,Health and beauty,10.99,5,54.95,2.7475,100.70,43.00,1/23/2025,10:18,Credit card,9.674806464
704-10-4056,C,Chennai,Member,Male,Health and beauty,60.47,3,181.41,9.0705,230.48,40.00,1/14/2025,10:55,Credit card,5.825689914
497-37-6538,A,Trichy,Normal,Male,Sports and travel,58.91,8,412.37,20.6185,475.99,43.00,1/17/2025,15:15,Ewallet,10
651-96-5970,A,Trichy,Normal,Male,Fashion accessories,46.41,1,46.41,2.3205,87.73,39.00,3/3/2025,20:06,Credit card,4.161207081
400-80-4065,C,Chennai,Member,Male,Health and beauty,68.55,4,274.2,13.71,324.91,37.00,2/15/2025,20:21,Credit card,9.570776287
744-16-7898,B,karur,Normal,Female,Home and lifestyle,97.37,11,973.7,48.685,1054.39,32.00,1/15/2025,13:48,Credit card,5.097478675
263-12-5321,A,Trichy,Member,Male,Electronic accessories,92.6,8,648.2,32.41,696.61,16.00,2/27/2025,12:52,Credit card,9.674806464
702-72-0487,A,Trichy,Normal,Female,Electronic accessories,46.61,2,93.22,4.661,137.88,40.00,2/26/2025,12:28,Credit card,6.865991684
605-83-1050,B,karur,Normal,Male,Fashion accessories,27.18,2,54.36,2.718,100.08,43.00,3/15/2025,16:26,Ewallet,4.473297612
443-60-9639,C,Chennai,Member,Female,Home and lifestyle,60.87,1,60.87,3.0435,90.91,27.00,1/24/2025,13:24,Cash,5.721659737
864-24-7918,A,Trichy,Member,Female,Sports and travel,24.49,11,244.9,12.245,299.15,42.00,2/22/2025,15:15,Cash,8.42644434
359-94-5395,B,karur,Normal,Male,Health and beauty,92.78,1,92.78,4.639,144.42,47.00,3/15/2025,10:50,Credit card,10
401-09-4232,C,Chennai,Member,Male,Home and lifestyle,86.69,5,433.45,21.6725,489.12,34.00,11/2/2025,18:38,Ewallet,9.778836641
751-15-6198,B,karur,Normal,Male,Sports and travel,23.01,6,138.06,6.903,189.96,45.00,12/1/2025,16:45,Ewallet,8.218383986
324-41-6833,C,Chennai,Member,Female,Electronic accessories,30.2,9,241.6,12.08,297.68,44.00,3/3/2025,19:30,Ewallet,5.305539029
474-33-8305,C,Chennai,Member,Male,Fashion accessories,67.39,8,471.73,23.5865,515.32,20.00,3/23/2025,13:23,Ewallet,7.178082215
759-29-9521,A,Trichy,Member,Female,Fashion accessories,48.96,10,440.64,22.032,497.67,35.00,4/3/2025,11:27,Cash,8.322414163
831-81-6575,B,karur,Member,Female,Electronic accessories,75.59,10,680.31,34.0155,759.33,45.00,2/23/2025,11:12,Cash,8.322414163
220-68-6701,A,Trichy,Normal,Female,Home and lifestyle,77.47,4,309.88,15.494,343.37,18.00,3/17/2025,16:36,Cash,4.369267435
618-34-8551,A,Trichy,Normal,Female,Sports and travel,93.18,2,186.36,9.318,242.68,47.00,1/16/2025,18:41,Credit card,8.842565048
257-60-7754,A,Trichy,Normal,Female,Electronic accessories,50.23,4,200.92,10.046,248.97,38.00,8/1/2025,17:12,Cash,9.362715933
559-61-5987,B,karur,Normal,Female,Health and beauty,17.75,1,17.75,0.8875,53.64,35.00,1/14/2025,10:38,Cash,8.946595225
189-55-2313,C,Chennai,Normal,Female,Fashion accessories,62.18,11,621.8,31.09,665.89,13.00,1/31/2025,10:33,Ewallet,6.241810622
565-91-4567,B,karur,Normal,Male,Health and beauty,10.75,9,86,4.3,132.30,42.00,3/15/2025,14:38,Ewallet,6.449870976
380-60-5336,A,Trichy,Normal,Female,Electronic accessories,40.26,11,402.6,20.13,433.73,11.00,2/24/2025,18:06,Credit card,5.201508852
815-04-6282,C,Chennai,Member,Female,Sports and travel,64.97,5,324.85,16.2425,362.09,21.00,8/2/2025,12:52,Credit card,6.761961507
674-56-6360,A,Trichy,Normal,Male,Electronic accessories,95.15,1,95.15,4.7575,131.91,32.00,3/22/2025,14:00,Cash,6.241810622
778-34-2523,A,Trichy,Member,Female,Electronic accessories,48.62,9,388.96,19.448,440.41,32.00,1/24/2025,10:57,Cash,5.201508852
499-27-7781,B,karur,Normal,Female,Food and beverages,53.21,9,425.68,21.284,496.96,50.00,3/14/2025,16:45,Ewallet,5.201508852
477-59-2456,C,Chennai,Normal,Female,Fashion accessories,45.44,8,318.08,15.904,376.98,43.00,1/23/2025,11:15,Cash,9.570776287
832-51-6761,A,Trichy,Normal,Male,Food and beverages,33.88,9,271.04,13.552,313.59,29.00,1/19/2025,20:29,Ewallet,9.986896995
869-11-3082,B,karur,Member,Male,Health and beauty,96.16,4,384.64,19.232,439.87,36.00,1/27/2025,20:03,Credit card,8.738534871
190-59-3964,B,karur,Member,Male,Food and beverages,47.16,5,235.8,11.79,282.59,35.00,3/2/2025,14:35,Credit card,6.241810622
366-43-6862,B,karur,Normal,Male,Electronic accessories,52.89,4,211.56,10.578,243.14,21.00,3/25/2025,16:32,Ewallet,6.970021861
186-43-8965,A,Trichy,Member,Female,Home and lifestyle,47.68,2,95.36,4.768,144.13,44.00,2/24/2025,10:10,Credit card,4.265237258
784-21-9238,C,Chennai,Member,Male,Sports and travel,10.17,1,10.17,0.5085,56.68,46.00,7/2/2025,14:15,Cash,6.137780445
276-75-6884,A,Trichy,Normal,Female,Health and beauty,68.71,3,206.13,10.3065,251.44,35.00,4/3/2025,10:05,Cash,9.050625402
109-86-4363,B,karur,Member,Female,Sports and travel,60.08,8,420.56,21.028,481.59,40.00,2/14/2025,11:36,Credit card,4.681357966
569-76-2760,A,Trichy,Member,Female,Sports and travel,22.01,4,88.04,4.402,131.44,39.00,1/29/2025,18:15,Credit card,6.865991684
222-42-0244,B,karur,Member,Female,Health and beauty,72.11,10,648.99,32.4495,698.44,17.00,1/28/2025,13:53,Credit card,8.010323632
760-53-9233,A,Trichy,Member,Male,Fashion accessories,41.28,3,123.84,6.192,174.03,44.00,3/26/2025,18:37,Credit card,8.842565048
538-22-0304,C,Chennai,Normal,Male,Electronic accessories,64.95,11,649.5,32.475,708.98,27.00,3/24/2025,18:27,Cash,5.409569206
416-17-9926,A,Trichy,Member,Female,Electronic accessories,74.22,11,742.2,37.11,819.31,40.00,1/1/2025,14:42,Credit card,4.473297612
237-44-6163,A,Trichy,Normal,Male,Electronic accessories,10.56,9,84.48,4.224,128.70,40.00,1/24/2025,17:43,Cash,7.906293455
636-17-0325,B,karur,Normal,Male,Health and beauty,62.57,4,250.28,12.514,307.79,45.00,2/25/2025,18:37,Cash,9.882866818
343-75-9322,B,karur,Member,Female,Sports and travel,11.85,9,94.8,4.74,124.54,25.00,9/1/2025,16:34,Cash,4.265237258
528-14-9470,A,Trichy,Member,Male,Health and beauty,91.3,1,91.3,4.565,115.87,20.00,2/14/2025,14:42,Ewallet,9.570776287
427-45-9297,B,karur,Member,Female,Home and lifestyle,40.73,8,285.11,14.2555,348.37,49.00,12/3/2025,11:01,Ewallet,5.61762956
807-34-3742,A,Trichy,Normal,Male,Fashion accessories,52.38,1,52.38,2.619,79.00,24.00,3/26/2025,19:44,Cash,6.033750268
288-62-1085,A,Trichy,Member,Male,Fashion accessories,38.54,5,192.7,9.635,227.34,25.00,9/1/2025,13:34,Ewallet,5.825689914
670-71-7306,B,karur,Normal,Male,Sports and travel,44.63,6,267.78,13.389,305.17,24.00,2/1/2025,20:08,Credit card,5.305539029
660-29-7083,C,Chennai,Normal,Male,Electronic accessories,55.87,11,558.7,27.935,612.64,26.00,1/15/2025,15:01,Cash,6.033750268
271-77-8740,C,Chennai,Member,Female,Sports and travel,29.22,6,175.32,8.766,220.09,36.00,1/1/2025,11:40,Ewallet,5.201508852
497-36-0989,A,Trichy,Normal,Male,Fashion accessories,51.94,3,155.82,7.791,174.61,11.00,2/15/2025,15:21,Cash,8.218383986
291-59-1384,B,karur,Normal,Male,Electronic accessories,60.3,1,60.3,3.015,97.32,34.00,2/28/2025,17:38,Cash,6.241810622
860-73-6466,A,Trichy,Member,Female,Sports and travel,39.47,2,78.94,3.947,109.89,27.00,2/3/2025,16:16,Credit card,5.201508852
549-23-9016,C,Chennai,Member,Female,Food and beverages,14.87,2,29.74,1.487,68.23,37.00,2/13/2025,18:15,Credit card,9.258685756
896-34-0956,A,Trichy,Normal,Male,Fashion accessories,21.32,1,21.32,1.066,69.39,47.00,1/26/2025,12:43,Cash,6.137780445
804-38-3935,A,Trichy,Member,Male,Electronic accessories,93.78,3,281.34,14.067,327.41,32.00,1/30/2025,11:32,Credit card,6.137780445
585-90-0249,A,Trichy,Member,Male,Electronic accessories,73.26,1,73.26,3.663,111.92,35.00,1/27/2025,18:08,Ewallet,10
862-29-5914,C,Chennai,Normal,Female,Sports and travel,22.38,1,22.38,1.119,51.50,28.00,1/30/2025,17:08,Credit card,8.946595225
